       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        641 27 May 2025 11:31:43     40.985    12.2457  34.474094     1.5803 5.3098e-02    279.490    100.392     40.608    29.4556    22.2434    1491.73 0.0000e+00
        642 27 May 2025 11:31:43     41.110    12.2462  34.475266     1.6775 5.3180e-02    279.480    100.391     40.732    29.4562    22.2438    1491.74 0.0000e+00
        643 27 May 2025 11:31:43     41.237    12.2468  34.475990     1.6833 5.3191e-02    279.397    100.367     40.858    29.4564    22.2438    1491.74 0.0000e+00
        644 27 May 2025 11:31:43     41.365    12.2473  34.476467     1.6871 5.3191e-02    279.398    100.370     40.984    29.4564    22.2438    1491.74 0.0000e+00
        645 27 May 2025 11:31:45     41.491    12.2477  34.476883     1.6737 5.3052e-02    279.559    100.430     41.109    29.4564    22.2437    1491.75 0.0000e+00
        646 27 May 2025 11:31:45     41.614    12.2480  34.477253     1.5631 5.3098e-02    279.599    100.446     41.232    29.4565    22.2438    1491.75 0.0000e+00
        647 27 May 2025 11:31:45     41.734    12.2482  34.477585     1.5517 5.3145e-02    279.763    100.505     41.350    29.4566    22.2438    1491.75 0.0000e+00
        648 27 May 2025 11:31:45     41.853    12.2484  34.477898     1.5574 5.3075e-02    279.911    100.559     41.467    29.4567    22.2438    1491.76 0.0000e+00
        649 27 May 2025 11:31:45     41.971    12.2485  34.478161     1.5440 5.3075e-02    280.047    100.608     41.585    29.4568    22.2439    1491.76 0.0000e+00
        650 27 May 2025 11:31:46     42.091    12.2487  34.478313     1.5555 5.3191e-02    280.105    100.629     41.703    29.4568    22.2438    1491.76 0.0000e+00
        651 27 May 2025 11:31:46     42.213    12.2488  34.478386     1.5440 5.3087e-02    280.051    100.610     41.825    29.4567    22.2438    1491.76 0.0000e+00
        652 27 May 2025 11:31:46     42.337    12.2488  34.478481     1.5440 5.3133e-02    279.951    100.576     41.948    29.4567    22.2438    1491.77 0.0000e+00
        653 27 May 2025 11:31:46     42.461    12.2489  34.478642     1.5517 5.3087e-02    279.929    100.568     42.070    29.4568    22.2438    1491.77 0.0000e+00
        654 27 May 2025 11:31:46     42.583    12.2489  34.478848     1.5574 5.3075e-02    280.011    100.597     42.191    29.4569    22.2439    1491.77 0.0000e+00
        655 27 May 2025 11:31:46     42.703    12.2490  34.479076     1.6604 5.3075e-02    279.822    100.527     42.310    29.4570    22.2440    1491.77 0.0000e+00
        656 27 May 2025 11:31:47     42.820    12.2491  34.479374     1.6527 5.3238e-02    279.596    100.446     42.426    29.4572    22.2441    1491.78 0.0000e+00
        657 27 May 2025 11:31:47     42.937    12.2492  34.479862     1.4811 5.3156e-02    279.552    100.431     42.542    29.4575    22.2443    1491.78 0.0000e+00
        658 27 May 2025 11:31:47     43.054    12.2494  34.480736     1.4887 5.3133e-02    279.590    100.445     42.658    29.4582    22.2448    1491.78 0.0000e+00
        659 27 May 2025 11:31:47     43.172    12.2497  34.482117     1.5078 5.3180e-02    279.532    100.425     42.774    29.4592    22.2456    1491.79 0.0000e+00
        660 27 May 2025 11:31:47     43.291    12.2501  34.484032     1.5059 5.3098e-02    279.546    100.432     42.893    29.4606    22.2466    1491.79 0.0000e+00
        661 27 May 2025 11:31:49     43.413    12.2508  34.486092     1.5898 5.3075e-02    279.451    100.399     43.013    29.4620    22.2475    1491.80 0.0000e+00
        662 27 May 2025 11:31:49     43.534    12.2516  34.487701     1.5765 5.3145e-02    279.456    100.402     43.134    29.4628    22.2480    1491.80 0.0000e+00
        663 27 May 2025 11:31:49     43.656    12.2525  34.488720     1.6508 5.3006e-02    279.692    100.489     43.254    29.4631    22.2481    1491.81 0.0000e+00
        664 27 May 2025 11:31:49     43.775    12.2532  34.489388     1.6394 5.3214e-02    279.929    100.574     43.372    29.4631    22.2480    1491.81 0.0000e+00
        665 27 May 2025 11:31:49     43.891    12.2537  34.489899     1.5440 5.2994e-02    279.881    100.557     43.487    29.4631    22.2479    1491.82 0.0000e+00
        666 27 May 2025 11:31:50     44.006    12.2541  34.490353     1.5459 5.3040e-02    279.919    100.571     43.601    29.4632    22.2479    1491.82 0.0000e+00
        667 27 May 2025 11:31:50     44.120    12.2544  34.490765     1.5421 5.3064e-02    279.884    100.557     43.714    29.4633    22.2479    1491.82 0.0000e+00
        668 27 May 2025 11:31:50     44.235    12.2546  34.491127     1.5402 5.3075e-02    280.082    100.627     43.827    29.4634    22.2479    1491.83 0.0000e+00
        669 27 May 2025 11:31:50     44.351    12.2548  34.491421     1.5383 5.3180e-02    280.075    100.624     43.943    29.4635    22.2480    1491.83 0.0000e+00
        670 27 May 2025 11:31:50     44.469    12.2550  34.491573     1.5364 5.3098e-02    280.174    100.659     44.059    29.4635    22.2479    1491.83 0.0000e+00
        671 27 May 2025 11:31:50     44.588    12.2551  34.491550     1.5116 5.3156e-02    280.191    100.669     44.178    29.4633    22.2478    1491.83 0.0000e+00
        672 27 May 2025 11:31:51     44.709    12.2552  34.491467     1.5192 5.3098e-02    280.161    100.660     44.297    29.4631    22.2477    1491.83 0.0000e+00
        673 27 May 2025 11:31:51     44.829    12.2552  34.491520     1.4944 5.3087e-02    280.192    100.673     44.416    29.4632    22.2477    1491.84 0.0000e+00
        674 27 May 2025 11:31:51     44.947    12.2551  34.491821     1.4715 5.3156e-02    280.137    100.655     44.533    29.4634    22.2479    1491.84 0.0000e+00
        675 27 May 2025 11:31:51     45.062    12.2552  34.492332     1.4715 5.3017e-02    280.165    100.666     44.647    29.4638    22.2482    1491.84 0.0000e+00
        676 27 May 2025 11:31:51     45.176    12.2554  34.492928     1.6451 5.3191e-02    279.930    100.582     44.760    29.4642    22.2484    1491.84 0.0000e+00
        677 27 May 2025 11:31:53     45.289    12.2556  34.493572     1.6299 5.3098e-02    279.947    100.588     44.872    29.4646    22.2487    1491.85 0.0000e+00
        678 27 May 2025 11:31:53     45.403    12.2559  34.494328     1.6299 5.3075e-02    280.059    100.628     44.985    29.4650    22.2490    1491.85 0.0000e+00
        679 27 May 2025 11:31:53     45.520    12.2563  34.495121     1.6127 5.3180e-02    280.018    100.612     45.101    29.4654    22.2492    1491.85 0.0000e+00
        680 27 May 2025 11:31:53     45.640    12.2566  34.495773     1.6527 5.3191e-02    280.242    100.692     45.220    29.4657    22.2494    1491.86 0.0000e+00
        681 27 May 2025 11:31:53     45.763    12.2570  34.496170     1.6489 5.3029e-02    280.179    100.671     45.341    29.4658    22.2494    1491.86 0.0000e+00
        682 27 May 2025 11:31:54     45.886    12.2573  34.496319     1.5040 5.3156e-02    280.107    100.650     45.463    29.4657    22.2492    1491.86 0.0000e+00
        683 27 May 2025 11:31:54     46.009    12.2575  34.496315     1.5116 5.3145e-02    280.106    100.652     45.585    29.4655    22.2491    1491.87 0.0000e+00
        684 27 May 2025 11:31:54     46.132    12.2575  34.496197     1.5192 5.3098e-02    280.009    100.622     45.707    29.4652    22.2489    1491.87 0.0000e+00
        685 27 May 2025 11:31:54     46.254    12.2575  34.496033     1.5040 5.3110e-02    279.835    100.562     45.828    29.4651    22.2487    1491.87 0.0000e+00
        686 27 May 2025 11:31:54     46.376    12.2574  34.496040     1.6070 5.3133e-02    279.935    100.601     45.949    29.4651    22.2488    1491.87 0.0000e+00
        687 27 May 2025 11:31:55     46.500    12.2574  34.496483     1.6299 5.3168e-02    279.905    100.592     46.072    29.4655    22.2491    1491.87 0.0000e+00
        688 27 May 2025 11:31:55     46.625    12.2575  34.497467     1.6184 5.3110e-02    279.803    100.556     46.196    29.4663    22.2497    1491.88 0.0000e+00
        689 27 May 2025 11:31:55     46.752    12.2577  34.498753     1.6299 5.3075e-02    280.004    100.628     46.322    29.4673    22.2504    1491.88 0.0000e+00
        690 27 May 2025 11:31:55     46.882    12.2582  34.499962     1.5078 5.3168e-02    280.259    100.720     46.450    29.4680    22.2509    1491.89 0.0000e+00
        691 27 May 2025 11:31:55     47.013    12.2587  34.500938     1.5154 5.3006e-02    280.480    100.799     46.580    29.4685    22.2512    1491.89 0.0000e+00
        692 27 May 2025 11:31:55     47.144    12.2592  34.501629     1.5574 5.3168e-02    280.647    100.858     46.709    29.4687    22.2513    1491.90 0.0000e+00
        693 27 May 2025 11:31:56     47.273    12.2596  34.502052     1.5745 5.3145e-02    280.754    100.896     46.838    29.4687    22.2512    1491.90 0.0000e+00
        694 27 May 2025 11:31:56     47.400    12.2600  34.502296     1.6184 5.3075e-02    280.670    100.866     46.964    29.4686    22.2511    1491.90 0.0000e+00
        695 27 May 2025 11:31:56     47.525    12.2602  34.502441     1.6280 5.3040e-02    280.793    100.912     47.087    29.4685    22.2510    1491.90 0.0000e+00
        696 27 May 2025 11:31:56     47.648    12.2604  34.502605     1.5459 5.3168e-02    280.556    100.829     47.209    29.4685    22.2509    1491.91 0.0000e+00
        697 27 May 2025 11:31:56     47.772    12.2605  34.503075     1.5383 5.3145e-02    280.329    100.750     47.332    29.4688    22.2511    1491.91 0.0000e+00
        698 27 May 2025 11:31:58     47.897    12.2607  34.504234     1.5440 5.3064e-02    280.290    100.739     47.456    29.4697    22.2518    1491.91 0.0000e+00
        699 27 May 2025 11:31:58     48.024    12.2610  34.506142     1.5021 5.3133e-02    280.158    100.695     47.581    29.4712    22.2529    1491.92 0.0000e+00
        700 27 May 2025 11:31:58     48.151    12.2616  34.508396     1.5154 5.3098e-02    280.311    100.750     47.707    29.4728    22.2540    1491.93 0.0000e+00
        701 27 May 2025 11:31:58     48.278    12.2625  34.510563     1.7386 5.3180e-02    280.322    100.755     47.833    29.4742    22.2549    1491.93 0.0000e+00
        702 27 May 2025 11:31:58     48.403    12.2634  34.512478     1.7252 5.3075e-02    280.296    100.745     47.957    29.4752    22.2555    1491.94 0.0000e+00
        703 27 May 2025 11:31:59     48.526    12.2644  34.514042     1.5440 5.3075e-02    280.265    100.734     48.078    29.4759    22.2559    1491.94 0.0000e+00
        704 27 May 2025 11:31:59     48.647    12.2653  34.515213     1.5383 5.3145e-02    280.290    100.742     48.198    29.4762    22.2560    1491.95 0.0000e+00
        705 27 May 2025 11:31:59     48.767    12.2660  34.515968     1.5879 5.3064e-02    280.340    100.759     48.318    29.4764    22.2560    1491.95 0.0000e+00
        706 27 May 2025 11:31:59     48.888    12.2665  34.516327     1.5974 5.3017e-02    280.322    100.754     48.437    29.4762    22.2558    1491.96 0.0000e+00
        707 27 May 2025 11:31:59     49.009    12.2669  34.516476     1.6280 5.3168e-02    280.390    100.783     48.557    29.4760    22.2556    1491.96 0.0000e+00
        708 27 May 2025 11:31:59     49.131    12.2671  34.516586     1.6127 5.3064e-02    280.409    100.796     48.679    29.4759    22.2555    1491.96 0.0000e+00
        709 27 May 2025 11:32:00     49.254    12.2672  34.516724     1.5002 5.3156e-02    280.333    100.774     48.800    29.4760    22.2555    1491.97 0.0000e+00
        710 27 May 2025 11:32:00     49.377    12.2672  34.516998     1.5135 5.3145e-02    280.518    100.847     48.922    29.4761    22.2556    1491.97 0.0000e+00
        711 27 May 2025 11:32:00     49.499    12.2673  34.517548     1.4830 5.3075e-02    280.530    100.856     49.043    29.4765    22.2559    1491.97 0.0000e+00
        712 27 May 2025 11:32:00     49.620    12.2675  34.518478     1.4715 5.3098e-02    280.437    100.824     49.162    29.4772    22.2564    1491.97 0.0000e+00
        713 27 May 2025 11:32:00     49.739    12.2678  34.519779     1.5421 5.3156e-02    280.582    100.875     49.281    29.4782    22.2571    1491.98 0.0000e+00
        714 27 May 2025 11:32:02     49.858    12.2682  34.521263     1.5440 5.3133e-02    280.704    100.917     49.399    29.4792    22.2578    1491.98 0.0000e+00
        715 27 May 2025 11:32:02     49.978    12.2688  34.522747     1.4792 5.3098e-02    280.666    100.900     49.517    29.4801    22.2584    1491.99 0.0000e+00
        716 27 May 2025 11:32:02     50.099    12.2695  34.524117     1.4906 5.3087e-02    280.553    100.860     49.637    29.4808    22.2588    1491.99 0.0000e+00
        717 27 May 2025 11:32:02     50.222    12.2702  34.525135     1.5135 5.3064e-02    280.721    100.924     49.759    29.4811    22.2590    1492.00 0.0000e+00
        718 27 May 2025 11:32:02     50.345    12.2709  34.525635     1.5021 5.3098e-02    280.566    100.873     49.881    29.4811    22.2588    1492.00 0.0000e+00
        719 27 May 2025 11:32:03     50.468    12.2713  34.525837     1.5555 5.3017e-02    280.715    100.925     50.002    29.4808    22.2585    1492.01 0.0000e+00
        720 27 May 2025 11:32:03     50.590    12.2716  34.526005     1.5440 5.3098e-02    280.749    100.943     50.123    29.4807    22.2584    1492.01 0.0000e+00
        721 27 May 2025 11:32:03     50.709    12.2718  34.526356     1.5688 5.3110e-02    280.750    100.946     50.242    29.4809    22.2585    1492.01 0.0000e+00
        722 27 May 2025 11:32:03     50.828    12.2720  34.527077     1.5688 5.3133e-02    280.826    100.976     50.359    29.4814    22.2588    1492.02 0.0000e+00
        723 27 May 2025 11:32:03     50.945    12.2723  34.528389     1.5517 5.3087e-02    280.731    100.942     50.475    29.4823    22.2595    1492.02 0.0000e+00
        724 27 May 2025 11:32:04     51.063    12.2727  34.530609     1.5154 5.3133e-02    280.776    100.959     50.592    29.4840    22.2608    1492.02 0.0000e+00
        725 27 May 2025 11:32:04     51.183    12.2735  34.533623     1.5059 5.3098e-02    280.758    100.953     50.711    29.4862    22.2623    1492.03 0.0000e+00
        726 27 May 2025 11:32:04     51.305    12.2747  34.536770     1.6146 5.3052e-02    280.633    100.911     50.832    29.4882    22.2636    1492.04 0.0000e+00
        727 27 May 2025 11:32:04     51.429    12.2762  34.539616     1.6146 5.3203e-02    280.661    100.926     50.954    29.4897    22.2645    1492.05 0.0000e+00
        728 27 May 2025 11:32:04     51.553    12.2777  34.541840     1.4162 5.3098e-02    280.839    100.996     51.077    29.4906    22.2649    1492.06 0.0000e+00
        729 27 May 2025 11:32:04     51.676    12.2791  34.543079     1.4181 5.3087e-02    280.885    101.017     51.199    29.4906    22.2647    1492.06 0.0000e+00
        730 27 May 2025 11:32:06     51.797    12.2802  34.543335     1.6280 5.3098e-02    280.776    100.981     51.319    29.4900    22.2640    1492.07 0.0000e+00
        731 27 May 2025 11:32:06     51.916    12.2808  34.543026     1.6184 5.3098e-02    280.745    100.974     51.437    29.4891    22.2632    1492.07 0.0000e+00
        732 27 May 2025 11:32:06     52.032    12.2811  34.542786     1.4525 5.3098e-02    280.724    100.973     51.552    29.4886    22.2628    1492.07 0.0000e+00
        733 27 May 2025 11:32:06     52.147    12.2811  34.543194     1.4391 5.3075e-02    280.589    100.927     51.666    29.4890    22.2631    1492.08 0.0000e+00
        734 27 May 2025 11:32:06     52.262    12.2812  34.544422     1.4200 5.3098e-02    280.577    100.927     51.780    29.4900    22.2639    1492.08 0.0000e+00
        735 27 May 2025 11:32:07     52.379    12.2816  34.546108     1.4105 5.3145e-02    280.498    100.902     51.895    29.4913    22.2648    1492.09 0.0000e+00
        736 27 May 2025 11:32:07     52.497    12.2823  34.547592     1.5631 5.3064e-02    280.481    100.899     52.013    29.4921    22.2653    1492.09 0.0000e+00
        737 27 May 2025 11:32:07     52.618    12.2832  34.548874     1.5688 5.3145e-02    280.553    100.928     52.133    29.4925    22.2655    1492.10 0.0000e+00
        738 27 May 2025 11:32:07     52.740    12.2841  34.550491     1.5383 5.3098e-02    280.653    100.967     52.254    29.4933    22.2659    1492.10 0.0000e+00
        739 27 May 2025 11:32:07     52.863    12.2850  34.552246     1.5497 5.3064e-02    280.680    100.984     52.375    29.4942    22.2664    1492.11 0.0000e+00
        740 27 May 2025 11:32:08     52.983    12.2858  34.553677     1.4715 5.3098e-02    280.848    101.053     52.494    29.4949    22.2668    1492.11 0.0000e+00
        741 27 May 2025 11:32:08     53.101    12.2865  34.554913     1.4830 5.3064e-02    280.944    101.095     52.611    29.4955    22.2672    1492.12 0.0000e+00
        742 27 May 2025 11:32:08     53.215    12.2871  34.556381     1.5402 5.3098e-02    281.092    101.149     52.724    29.4963    22.2677    1492.12 0.0000e+00
        743 27 May 2025 11:32:08     53.325    12.2878  34.558475     1.5211 5.3087e-02    280.952    101.100     52.833    29.4978    22.2687    1492.13 0.0000e+00
        744 27 May 2025 11:32:08     53.434    12.2886  34.561260     1.4849 5.3156e-02    281.017    101.124     52.941    29.4997    22.2701    1492.14 0.0000e+00
        745 27 May 2025 11:32:10     53.542    12.2897  34.564381     1.4792 5.3075e-02    280.930    101.095     53.048    29.5017    22.2714    1492.14 0.0000e+00
        746 27 May 2025 11:32:10     53.652    12.2911  34.567463     1.4773 5.3133e-02    280.843    101.066     53.157    29.5035    22.2726    1492.15 0.0000e+00
        747 27 May 2025 11:32:10     53.763    12.2926  34.570366     1.4467 5.3133e-02    280.891    101.085     53.267    29.5050    22.2734    1492.16 0.0000e+00
        748 27 May 2025 11:32:10     53.876    12.2942  34.573185     1.4353 5.3052e-02    280.734    101.029     53.378    29.5064    22.2743    1492.17 0.0000e+00
        749 27 May 2025 11:32:10     53.988    12.2957  34.576111     1.5173 5.3098e-02    280.961    101.110     53.489    29.5080    22.2752    1492.18 0.0000e+00
        750 27 May 2025 11:32:10     54.097    12.2972  34.578968     1.5078 5.3110e-02    280.998    101.123     53.598    29.5094    22.2760    1492.19 0.0000e+00
        751 27 May 2025 11:32:11     54.203    12.2988  34.581543     1.5135 5.3238e-02    281.123    101.164     53.703    29.5106    22.2766    1492.20 0.0000e+00
        752 27 May 2025 11:32:11     54.303    12.3003  34.584053     1.4925 5.3052e-02    281.274    101.217     53.802    29.5118    22.2773    1492.21 0.0000e+00
        753 27 May 2025 11:32:11     54.398    12.3017  34.586628     1.4830 5.3087e-02    281.214    101.192     53.896    29.5130    22.2780    1492.21 0.0000e+00
        754 27 May 2025 11:32:11     54.488    12.3031  34.589283     1.4773 5.3110e-02    281.297    101.219     53.985    29.5144    22.2788    1492.22 0.0000e+00
        755 27 May 2025 11:32:11     54.575    12.3046  34.592205     1.4467 5.3145e-02    281.232    101.192     54.071    29.5160    22.2798    1492.23 0.0000e+00
        756 27 May 2025 11:32:12     54.659    12.3061  34.595657     1.4601 5.3133e-02    281.310    101.216     54.154    29.5180    22.2811    1492.24 0.0000e+00
        757 27 May 2025 11:32:12     54.741    12.3078  34.599506     1.4029 5.3214e-02    281.310    101.214     54.235    29.5203    22.2825    1492.25 0.0000e+00
        758 27 May 2025 11:32:12     54.818    12.3096  34.602924     1.4220 5.3098e-02    281.370    101.232     54.312    29.5221    22.2835    1492.26 0.0000e+00
        759 27 May 2025 11:32:12     54.888    12.3115  34.605167     1.5402 5.3006e-02    281.128    101.144     54.381    29.5227    22.2837    1492.27 0.0000e+00
        760 27 May 2025 11:32:12     54.947    12.3131  34.606422     1.5383 5.3052e-02    281.128    101.141     54.440    29.5226    22.2833    1492.27 0.0000e+00
        761 27 May 2025 11:32:14     54.991    12.3142  34.607483     1.4525 5.3098e-02    281.118    101.133     54.484    29.5227    22.2832    1492.28 0.0000e+00
        762 27 May 2025 11:32:14     55.019    12.3150  34.608665     1.4544 5.2971e-02    281.046    101.103     54.511    29.5232    22.2834    1492.28 0.0000e+00
        763 27 May 2025 11:32:14     55.031    12.3157  34.609730     1.3228 5.3098e-02    280.985    101.077     54.523    29.5237    22.2837    1492.29 0.0000e+00
        764 27 May 2025 11:32:14     55.029    12.3163  34.610382     1.3190 5.3087e-02    280.826    101.016     54.521    29.5238    22.2836    1492.29 0.0000e+00
        765 27 May 2025 11:32:14     55.014    12.3169  34.610485     1.6146 5.3098e-02    280.981    101.068     54.506    29.5235    22.2833    1492.29 0.0000e+00
        766 27 May 2025 11:32:14     54.988    12.3172  34.610062     1.6375 5.3087e-02    281.084    101.102     54.480    29.5228    22.2827    1492.29 0.0000e+00
        767 27 May 2025 11:32:15     54.952    12.3173  34.609158     1.5154 5.3098e-02    281.071    101.095     54.444    29.5219    22.2820    1492.29 0.0000e+00
        768 27 May 2025 11:32:15     54.906    12.3172  34.607830     1.5154 5.3145e-02    281.059    101.090     54.400    29.5207    22.2811    1492.28 0.0000e+00
        769 27 May 2025 11:32:15     54.852    12.3168  34.606232     1.3457 5.3029e-02    280.837    101.008     54.346    29.5196    22.2803    1492.28 0.0000e+00
        770 27 May 2025 11:32:15     54.788    12.3161  34.604427     1.3418 5.3075e-02    280.798    100.993     54.282    29.5184    22.2796    1492.28 0.0000e+00
        771 27 May 2025 11:32:15     54.714    12.3152  34.602436     1.3380 5.3110e-02    280.797    100.990     54.209    29.5172    22.2788    1492.27 0.0000e+00
        772 27 May 2025 11:32:16     54.631    12.3143  34.600292     3.0184 5.3203e-02    280.741    100.968     54.126    29.5160    22.2780    1492.26 0.0000e+00
        773 27 May 2025 11:32:16     54.540    12.3132  34.598068     3.0146 5.3145e-02    280.683    100.943     54.037    29.5147    22.2772    1492.26 0.0000e+00
        774 27 May 2025 11:32:16     54.444    12.3122  34.595921     1.7386 5.3156e-02    280.605    100.910     53.941    29.5136    22.2765    1492.25 0.0000e+00
        775 27 May 2025 11:32:16     54.344    12.3110  34.593918     1.7214 5.3191e-02    280.558    100.889     53.843    29.5126    22.2760    1492.24 0.0000e+00
        776 27 May 2025 11:32:16     54.242    12.3100  34.591942     1.5574 5.3064e-02    280.595    100.898     53.741    29.5116    22.2754    1492.24 0.0000e+00
        777 27 May 2025 11:32:18     54.138    12.3089  34.589790     1.5650 5.3087e-02    280.654    100.914     53.638    29.5104    22.2747    1492.23 0.0000e+00
        778 27 May 2025 11:32:18     54.031    12.3079  34.587265     2.0533 5.3087e-02    280.563    100.879     53.532    29.5089    22.2737    1492.22 0.0000e+00
        779 27 May 2025 11:32:18     53.921    12.3068  34.584461     2.0361 5.3168e-02    280.354    100.799     53.424    29.5072    22.2725    1492.22 0.0000e+00
        780 27 May 2025 11:32:18     53.808    12.3055  34.581825     1.4906 5.3145e-02    280.263    100.762     53.312    29.5057    22.2716    1492.21 0.0000e+00
        781 27 May 2025 11:32:18     53.693    12.3042  34.579475     1.4773 5.3052e-02    280.161    100.722     53.197    29.5046    22.2710    1492.20 0.0000e+00
        782 27 May 2025 11:32:19     53.574    12.3029  34.577248     1.8568 5.3040e-02    280.152    100.716     53.080    29.5036    22.2704    1492.19 0.0000e+00
        783 27 May 2025 11:32:19     53.455    12.3016  34.575230     1.8740 5.3098e-02    280.071    100.685     52.962    29.5027    22.2700    1492.19 0.0000e+00
        784 27 May 2025 11:32:19     53.336    12.3005  34.573540     1.5822 5.3098e-02    280.015    100.663     52.844    29.5020    22.2697    1492.18 0.0000e+00
        785 27 May 2025 11:32:19     53.217    12.2994  34.572098     1.5860 5.3133e-02    280.189    100.724     52.726    29.5015    22.2695    1492.17 0.0000e+00
        786 27 May 2025 11:32:19     53.099    12.2985  34.570717     1.7500 5.3052e-02    280.245    100.743     52.609    29.5010    22.2692    1492.17 0.0000e+00
        787 27 May 2025 11:32:19     52.981    12.2977  34.569241     1.7519 5.3156e-02    280.281    100.753     52.492    29.5002    22.2688    1492.16 0.0000e+00
        788 27 May 2025 11:32:20     52.862    12.2969  34.567570     1.5326 5.3040e-02    280.263    100.743     52.374    29.4993    22.2682    1492.16 0.0000e+00
        789 27 May 2025 11:32:20     52.742    12.2961  34.565636     1.5307 5.3098e-02    280.185    100.711     52.255    29.4982    22.2675    1492.15 0.0000e+00
        790 27 May 2025 11:32:20     52.621    12.2952  34.563271     1.4410 5.3098e-02    280.223    100.723     52.136    29.4967    22.2665    1492.14 0.0000e+00
        791 27 May 2025 11:32:20     52.500    12.2941  34.560490     1.4391 5.3064e-02    280.332    100.758     52.016    29.4950    22.2654    1492.13 0.0000e+00
        792 27 May 2025 11:32:20     52.379    12.2928  34.557594     1.7348 5.3145e-02    280.299    100.744     51.896    29.4933    22.2643    1492.13 0.0000e+00
        793 27 May 2025 11:32:21     52.259    12.2914  34.554729     1.7424 5.3006e-02    280.398    100.776     51.777    29.4918    22.2634    1492.12 0.0000e+00
        794 27 May 2025 11:32:21     52.141    12.2899  34.551926     1.6909 5.3110e-02    280.303    100.738     51.660    29.4903    22.2625    1492.11 0.0000e+00
        795 27 May 2025 11:32:21     52.024    12.2884  34.549328     1.5765 5.3168e-02    280.525    100.814     51.544    29.4891    22.2618    1492.10 0.0000e+00
        796 27 May 2025 11:32:21     51.909    12.2870  34.546833     1.5860 5.3029e-02    280.476    100.794     51.430    29.4879    22.2612    1492.09 0.0000e+00
        797 27 May 2025 11:32:21     51.794    12.2856  34.544239     1.5040 5.3052e-02    280.481    100.793     51.316    29.4866    22.2604    1492.08 0.0000e+00
        798 27 May 2025 11:32:23     51.679    12.2842  34.541828     1.5116 5.3098e-02    280.380    100.756     51.202    29.4854    22.2598    1492.08 0.0000e+00
        799 27 May 2025 11:32:23     51.563    12.2828  34.539932     1.4067 5.3029e-02    280.353    100.745     51.087    29.4847    22.2595    1492.07 0.0000e+00
        800 27 May 2025 11:32:23     51.445    12.2816  34.538406     1.4086 5.3075e-02    280.295    100.723     50.970    29.4843    22.2593    1492.06 0.0000e+00
        801 27 May 2025 11:32:23     51.325    12.2806  34.536987     1.5459 5.3145e-02    280.335    100.735     50.852    29.4838    22.2592    1492.06 0.0000e+00
        802 27 May 2025 11:32:23     51.205    12.2797  34.535583     1.5326 5.3052e-02    280.197    100.683     50.733    29.4832    22.2589    1492.05 0.0000e+00
        803 27 May 2025 11:32:24     51.084    12.2788  34.534100     1.5002 5.3098e-02    280.174    100.673     50.613    29.4825    22.2585    1492.04 0.0000e+00
        804 27 May 2025 11:32:24     50.964    12.2780  34.532333     1.5135 5.3098e-02    280.226    100.691     50.494    29.4815    22.2579    1492.04 0.0000e+00
        805 27 May 2025 11:32:24     50.845    12.2772  34.530155     1.5650 5.3017e-02    280.213    100.685     50.376    29.4802    22.2570    1492.03 0.0000e+00
        806 27 May 2025 11:32:24     50.726    12.2763  34.527782     1.5726 5.3180e-02    280.126    100.653     50.259    29.4787    22.2560    1492.02 0.0000e+00
        807 27 May 2025 11:32:24     50.608    12.2752  34.525581     1.5879 5.3087e-02    279.993    100.604     50.141    29.4775    22.2553    1492.02 0.0000e+00
        808 27 May 2025 11:32:24     50.489    12.2741  34.523548     1.5860 5.3017e-02    279.957    100.591     50.024    29.4765    22.2547    1492.01 0.0000e+00
        809 27 May 2025 11:32:25     50.370    12.2730  34.521378     1.6413 5.3098e-02    279.977    100.597     49.905    29.4753    22.2540    1492.00 0.0000e+00
        810 27 May 2025 11:32:25     50.249    12.2720  34.519058     1.6108 5.3064e-02    279.945    100.586     49.786    29.4740    22.2531    1492.00 0.0000e+00
        811 27 May 2025 11:32:25     50.127    12.2709  34.516743     1.6241 5.3145e-02    279.992    100.602     49.665    29.4727    22.2523    1491.99 0.0000e+00
        812 27 May 2025 11:32:25     50.004    12.2697  34.514534     1.6089 5.3098e-02    279.953    100.588     49.543    29.4716    22.2516    1491.98 0.0000e+00
        813 27 May 2025 11:32:25     49.880    12.2686  34.512581     1.6394 5.3064e-02    280.121    100.647     49.420    29.4707    22.2511    1491.97 0.0000e+00
        814 27 May 2025 11:32:27     49.755    12.2675  34.511017     1.6547 5.3191e-02    280.352    100.730     49.296    29.4701    22.2509    1491.97 0.0000e+00
        815 27 May 2025 11:32:27     49.631    12.2666  34.509758     1.5726 5.3110e-02    280.567    100.805     49.173    29.4697    22.2507    1491.96 0.0000e+00
        816 27 May 2025 11:32:27     49.508    12.2658  34.508663     1.5803 5.3168e-02    280.326    100.718     49.051    29.4693    22.2506    1491.96 0.0000e+00
        817 27 May 2025 11:32:27     49.386    12.2651  34.507622     1.6470 5.3040e-02    280.327    100.717     48.931    29.4689    22.2504    1491.95 0.0000e+00
        818 27 May 2025 11:32:27     49.265    12.2644  34.506451     1.6413 5.3087e-02    280.436    100.755     48.811    29.4684    22.2501    1491.95 0.0000e+00
