       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
        574 27 May 2025 12:14:27     28.506    11.8038  35.216076     1.6890 1.7039e-01    282.215    101.374     28.244    30.5235    23.1510    1491.27 0.0000e+00
        575 27 May 2025 12:14:27     28.643    11.8030  35.216415     1.7691 1.7181e-01    282.515    101.492     28.380    30.5244    23.1519    1491.27 0.0000e+00
        576 27 May 2025 12:14:27     28.776    11.8025  35.217049     1.7672 1.7050e-01    282.964    101.661     28.512    30.5253    23.1527    1491.27 0.0000e+00
        577 27 May 2025 12:14:27     28.906    11.8023  35.218121     1.6909 1.8869e-01    282.972    101.676     28.641    30.5265    23.1537    1491.27 0.0000e+00
        578 27 May 2025 12:14:29     29.034    11.8021  35.219929     1.6775 1.7313e-01    282.904    101.676     28.768    30.5283    23.1551    1491.28 0.0000e+00
        579 27 May 2025 12:14:29     29.163    11.8018  35.222973     1.6661 1.6635e-01    283.205    101.791     28.896    30.5314    23.1576    1491.28 0.0000e+00
        580 27 May 2025 12:14:29     29.295    11.8013  35.227985     1.6890 1.6148e-01    283.620    101.932     29.026    30.5367    23.1618    1491.29 0.0000e+00
        581 27 May 2025 12:14:29     29.430    11.8006  35.236027     1.6909 1.5799e-01    283.632    101.935     29.160    30.5449    23.1683    1491.30 0.0000e+00
        582 27 May 2025 12:14:29     29.565    11.8002  35.248310     1.7023 1.4270e-01    283.526    101.889     29.294    30.5570    23.1778    1491.31 0.0000e+00
        583 27 May 2025 12:14:30     29.699    11.8008  35.265926     1.7233 1.4484e-01    283.463    101.859     29.427    30.5734    23.1904    1491.34 0.0000e+00
        584 27 May 2025 12:14:30     29.829    11.8034  35.288589     1.6585 1.4029e-01    282.772    101.604     29.556    30.5930    23.2051    1491.37 0.0000e+00
        585 27 May 2025 12:14:30     29.957    11.8087  35.314072     1.6642 1.4283e-01    282.673    101.560     29.682    30.6132    23.2198    1491.42 0.0000e+00
        586 27 May 2025 12:14:30     30.083    11.8168  35.339588     1.6470 1.4324e-01    282.849    101.612     29.807    30.6310    23.2322    1491.47 0.0000e+00
        587 27 May 2025 12:14:30     30.211    11.8272  35.362579     1.6508 1.3293e-01    282.127    101.346     29.934    30.6445    23.2407    1491.52 0.0000e+00
        588 27 May 2025 12:14:30     30.342    11.8389  35.382431     1.7424 1.1501e-01    282.582    101.506     30.064    30.6539    23.2459    1491.58 0.0000e+00
        589 27 May 2025 12:14:31     30.475    11.8507  35.400425     1.7577 1.3823e-01    281.973    101.286     30.196    30.6615    23.2497    1491.63 0.0000e+00
        590 27 May 2025 12:14:31     30.609    11.8619  35.416458     1.8683 1.1221e-01    282.172    101.357     30.328    30.6676    23.2524    1491.68 0.0000e+00
        591 27 May 2025 12:14:31     30.740    11.8721  35.429695     1.8664 1.0840e-01    281.807    101.225     30.458    30.6719    23.2539    1491.72 0.0000e+00
        592 27 May 2025 12:14:31     30.868    11.8804  35.440826     1.6814 1.2293e-01    282.092    101.327     30.585    30.6757    23.2553    1491.76 0.0000e+00
        593 27 May 2025 12:14:31     30.993    11.8864  35.451614     1.6947 1.2521e-01    281.841    101.237     30.709    30.6811    23.2584    1491.79 0.0000e+00
        594 27 May 2025 12:14:33     31.117    11.8901  35.463993     1.6718 1.2502e-01    281.906    101.260     30.832    30.6898    23.2645    1491.81 0.0000e+00
        595 27 May 2025 12:14:33     31.242    11.8918  35.479336     1.6814 1.1121e-01    281.867    101.245     30.956    30.7032    23.2746    1491.83 0.0000e+00
        596 27 May 2025 12:14:33     31.370    11.8914  35.496456     1.6489 1.0177e-01    281.917    101.261     31.082    30.7199    23.2876    1491.86 0.0000e+00
        597 27 May 2025 12:14:33     31.499    11.8893  35.511963     1.6470 9.4467e-02    282.116    101.331     31.210    30.7365    23.3009    1491.87 0.0000e+00
        598 27 May 2025 12:14:33     31.629    11.8857  35.524204     1.7672 8.9447e-02    282.112    101.328     31.339    30.7512    23.3129    1491.88 0.0000e+00
        599 27 May 2025 12:14:34     31.757    11.8813  35.533459     1.7767 7.1180e-02    282.249    101.377     31.465    30.7636    23.3234    1491.88 0.0000e+00
        600 27 May 2025 12:14:34     31.882    11.8766  35.539841     1.6375 7.4034e-02    282.289    101.390     31.589    30.7736    23.3320    1491.88 0.0000e+00
        601 27 May 2025 12:14:34     32.005    11.8720  35.543774     1.6280 7.1041e-02    282.408    101.431     31.711    30.7812    23.3387    1491.87 0.0000e+00
        602 27 May 2025 12:14:34     32.127    11.8674  35.545979     1.5669 6.9536e-02    282.325    101.400     31.832    30.7870    23.3441    1491.86 0.0000e+00
        603 27 May 2025 12:14:34     32.250    11.8630  35.547020     1.5440 7.2403e-02    282.973    101.632     31.954    30.7916    23.3484    1491.86 0.0000e+00
        604 27 May 2025 12:14:35     32.376    11.8589  35.547516     1.5574 6.7871e-02    282.553    101.480     32.079    30.7954    23.3522    1491.85 0.0000e+00
        605 27 May 2025 12:14:35     32.503    11.8554  35.547844     1.5688 6.5971e-02    282.465    101.447     32.205    30.7986    23.3553    1491.84 0.0000e+00
        606 27 May 2025 12:14:35     32.631    11.8527  35.548153     1.5440 7.4814e-02    282.736    101.543     32.332    30.8011    23.3577    1491.84 0.0000e+00
        607 27 May 2025 12:14:35     32.758    11.8508  35.548470     1.7329 5.5943e-02    282.443    101.436     32.457    30.8029    23.3594    1491.84 0.0000e+00
        608 27 May 2025 12:14:35     32.881    11.8494  35.548729     1.7405 7.2546e-02    282.264    101.371     32.580    30.8042    23.3607    1491.84 0.0000e+00
        609 27 May 2025 12:14:35     33.003    11.8485  35.548897     1.5574 7.7746e-02    282.344    101.399     32.700    30.8051    23.3616    1491.83 0.0000e+00
        610 27 May 2025 12:14:37     33.123    11.8478  35.549004     1.5745 6.3387e-02    282.521    101.462     32.819    30.8057    23.3622    1491.84 0.0000e+00
        611 27 May 2025 12:14:37     33.244    11.8473  35.549053     1.6985 6.7561e-02    282.204    101.347     32.939    30.8062    23.3626    1491.84 0.0000e+00
        612 27 May 2025 12:14:37     33.369    11.8468  35.549034     1.6871 6.1050e-02    282.412    101.419     33.063    30.8065    23.3630    1491.84 0.0000e+00
        613 27 May 2025 12:14:37     33.496    11.8462  35.548908     1.7195 6.7767e-02    282.279    101.365     33.189    30.8068    23.3633    1491.84 0.0000e+00
        614 27 May 2025 12:14:37     33.625    11.8456  35.548702     1.7176 6.8213e-02    282.240    101.342     33.317    30.8071    23.3636    1491.84 0.0000e+00
        615 27 May 2025 12:14:38     33.754    11.8449  35.548470     1.6337 5.3952e-02    282.435    101.403     33.444    30.8074    23.3640    1491.84 0.0000e+00
        616 27 May 2025 12:14:38     33.880    11.8442  35.548191     1.6585 5.4950e-02    282.573    101.443     33.569    30.8076    23.3643    1491.84 0.0000e+00
        617 27 May 2025 12:14:38     34.005    11.8436  35.547825     1.6432 5.5663e-02    282.645    101.459     33.693    30.8077    23.3645    1491.84 0.0000e+00
        618 27 May 2025 12:14:38     34.129    11.8430  35.547398     1.6508 5.4962e-02    282.728    101.481     33.815    30.8077    23.3646    1491.84 0.0000e+00
        619 27 May 2025 12:14:38     34.253    11.8424  35.547009     1.5822 5.3752e-02    281.794    101.137     33.938    30.8078    23.3648    1491.84 0.0000e+00
        620 27 May 2025 12:14:39     34.379    11.8419  35.546669     1.5936 5.4675e-02    282.242    101.286     34.063    30.8079    23.3650    1491.84 0.0000e+00
        621 27 May 2025 12:14:39     34.506    11.8413  35.546314     1.5040 5.3133e-02    281.929    101.163     34.189    30.8080    23.3651    1491.84 0.0000e+00
        622 27 May 2025 12:14:39     34.634    11.8407  35.545876     1.5021 5.3296e-02    281.701    101.070     34.316    30.8080    23.3653    1491.84 0.0000e+00
        623 27 May 2025 12:14:39     34.763    11.8401  35.545387     1.7691 5.8085e-02    281.712    101.068     34.444    30.8080    23.3654    1491.84 0.0000e+00
        624 27 May 2025 12:14:39     34.891    11.8394  35.544907     1.7748 5.3156e-02    281.574    101.016     34.570    30.8080    23.3655    1491.84 0.0000e+00
        625 27 May 2025 12:14:39     35.017    11.8387  35.544453     1.5688 5.3064e-02    281.432    100.963     34.696    30.8081    23.3657    1491.84 0.0000e+00
        626 27 May 2025 12:14:41     35.143    11.8380  35.543995     1.5612 5.3705e-02    281.784    101.086     34.820    30.8082    23.3659    1491.84 0.0000e+00
        627 27 May 2025 12:14:41     35.268    11.8372  35.543446     1.5936 5.3029e-02    282.046    101.178     34.944    30.8083    23.3662    1491.84 0.0000e+00
        628 27 May 2025 12:14:41     35.393    11.8362  35.542606     1.5822 5.4735e-02    281.625    101.025     35.068    30.8083    23.3663    1491.84 0.0000e+00
        629 27 May 2025 12:14:41     35.518    11.8350  35.541241     1.5917 5.3191e-02    281.423    100.951     35.192    30.8079    23.3662    1491.83 0.0000e+00
        630 27 May 2025 12:14:41     35.645    11.8332  35.539318     1.6127 5.3040e-02    281.327    100.915     35.317    30.8075    23.3663    1491.83 0.0000e+00
        631 27 May 2025 12:14:42     35.771    11.8305  35.537102     1.6222 5.3075e-02    281.300    100.905     35.442    30.8075    23.3667    1491.82 0.0000e+00
        632 27 May 2025 12:14:42     35.897    11.8272  35.534737     1.7500 5.3145e-02    281.351    100.919     35.567    30.8080    23.3677    1491.81 0.0000e+00
        633 27 May 2025 12:14:42     36.023    11.8233  35.532246     1.7557 5.3098e-02    281.433    100.938     35.693    30.8087    23.3690    1491.80 0.0000e+00
        634 27 May 2025 12:14:42     36.150    11.8191  35.529724     1.6909 5.3168e-02    281.419    100.920     35.818    30.8097    23.3706    1491.79 0.0000e+00
        635 27 May 2025 12:14:42     36.276    11.8147  35.527237     1.7023 5.3191e-02    281.453    100.920     35.942    30.8110    23.3723    1491.78 0.0000e+00
        636 27 May 2025 12:14:43     36.401    11.8101  35.524765     1.5631 5.3052e-02    281.462    100.915     36.067    30.8123    23.3741    1491.77 0.0000e+00
        637 27 May 2025 12:14:43     36.526    11.8054  35.522327     1.5555 5.3052e-02    281.619    100.968     36.191    30.8138    23.3761    1491.75 0.0000e+00
        638 27 May 2025 12:14:43     36.651    11.8006  35.520237     1.7309 5.3156e-02    281.366    100.875     36.314    30.8157    23.3786    1491.74 0.0000e+00
        639 27 May 2025 12:14:43     36.776    11.7956  35.518845     1.7138 5.3098e-02    281.172    100.804     36.438    30.8184    23.3815    1491.73 0.0000e+00
        640 27 May 2025 12:14:43     36.902    11.7911  35.518112     1.6413 5.3145e-02    280.974    100.732     36.563    30.8215    23.3847    1491.72 0.0000e+00
        641 27 May 2025 12:14:45     37.028    11.7872  35.517735     1.6508 5.3098e-02    280.960    100.725     36.688    30.8242    23.3876    1491.71 0.0000e+00
        642 27 May 2025 12:14:45     37.154    11.7843  35.517368     1.7195 5.3075e-02    281.054    100.756     36.813    30.8263    23.3897    1491.71 0.0000e+00
        643 27 May 2025 12:14:45     37.279    11.7820  35.516857     1.7081 5.3075e-02    280.892    100.695     36.936    30.8276    23.3911    1491.70 0.0000e+00
        644 27 May 2025 12:14:45     37.402    11.7802  35.516232     1.5879 5.3029e-02    281.035    100.744     37.059    30.8285    23.3921    1491.70 0.0000e+00
        645 27 May 2025 12:14:45     37.524    11.7785  35.515614     1.5974 5.3087e-02    281.084    100.759     37.179    30.8292    23.3930    1491.70 0.0000e+00
        646 27 May 2025 12:14:45     37.646    11.7770  35.515034     1.5326 5.3110e-02    281.156    100.783     37.300    30.8298    23.3938    1491.69 0.0000e+00
        647 27 May 2025 12:14:46     37.768    11.7755  35.514397     1.5459 5.3191e-02    281.388    100.864     37.420    30.8304    23.3945    1491.69 0.0000e+00
        648 27 May 2025 12:14:46     37.890    11.7740  35.513542     1.6470 5.3098e-02    281.505    100.904     37.542    30.8308    23.3951    1491.69 0.0000e+00
        649 27 May 2025 12:14:46     38.014    11.7721  35.512127     1.6527 5.3133e-02    281.584    100.929     37.665    30.8310    23.3956    1491.68 0.0000e+00
        650 27 May 2025 12:14:46     38.138    11.7696  35.509941     1.5669 5.3203e-02    281.630    100.942     37.788    30.8309    23.3959    1491.68 0.0000e+00
        651 27 May 2025 12:14:46     38.261    11.7662  35.507347     1.5631 5.3110e-02    281.656    100.951     37.909    30.8311    23.3967    1491.67 0.0000e+00
        652 27 May 2025 12:14:47     38.383    11.7622  35.504978     1.6337 5.3087e-02    281.593    100.929     38.030    30.8322    23.3983    1491.66 0.0000e+00
        653 27 May 2025 12:14:47     38.503    11.7580  35.503223     1.6604 5.3110e-02    281.634    100.942     38.150    30.8339    23.4004    1491.65 0.0000e+00
        654 27 May 2025 12:14:47     38.624    11.7543  35.502060     1.6470 5.3098e-02    281.643    100.943     38.269    30.8358    23.4025    1491.64 0.0000e+00
        655 27 May 2025 12:14:47     38.745    11.7515  35.501163     1.5803 5.3098e-02    281.666    100.947     38.389    30.8372    23.4041    1491.63 0.0000e+00
        656 27 May 2025 12:14:47     38.867    11.7494  35.500305     1.5879 5.3017e-02    281.699    100.956     38.510    30.8380    23.4051    1491.63 0.0000e+00
        657 27 May 2025 12:14:49     38.990    11.7479  35.499493     1.7100 5.3087e-02    281.722    100.963     38.632    30.8385    23.4058    1491.62 0.0000e+00
        658 27 May 2025 12:14:49     39.114    11.7466  35.498737     1.7100 5.3052e-02    281.843    101.004     38.754    30.8388    23.4062    1491.62 0.0000e+00
        659 27 May 2025 12:14:49     39.237    11.7454  35.497997     1.5421 5.3087e-02    281.834    100.998     38.876    30.8390    23.4066    1491.62 0.0000e+00
        660 27 May 2025 12:14:49     39.360    11.7442  35.497295     1.5650 5.3098e-02    281.799    100.983     38.998    30.8393    23.4070    1491.62 0.0000e+00
        661 27 May 2025 12:14:49     39.481    11.7430  35.496693     1.5555 5.3098e-02    281.574    100.900     39.118    30.8397    23.4076    1491.62 0.0000e+00
        662 27 May 2025 12:14:50     39.601    11.7416  35.496250     1.5631 5.3145e-02    281.618    100.914     39.237    30.8403    23.4083    1491.61 0.0000e+00
        663 27 May 2025 12:14:50     39.722    11.7403  35.495934     1.5383 5.3214e-02    281.548    100.889     39.356    30.8411    23.4091    1491.61 0.0000e+00
        664 27 May 2025 12:14:50     39.842    11.7390  35.495636     1.5250 5.3098e-02    281.554    100.892     39.476    30.8418    23.4100    1491.61 0.0000e+00
        665 27 May 2025 12:14:50     39.963    11.7377  35.495319     1.6299 5.3238e-02    281.568    100.897     39.595    30.8425    23.4107    1491.61 0.0000e+00
        666 27 May 2025 12:14:50     40.084    11.7364  35.495010     1.6184 5.3098e-02    281.408    100.840     39.715    30.8432    23.4115    1491.61 0.0000e+00
        667 27 May 2025 12:14:50     40.205    11.7352  35.494728     1.6032 5.3098e-02    281.506    100.874     39.836    30.8439    23.4123    1491.61 0.0000e+00
        668 27 May 2025 12:14:51     40.326    11.7340  35.494530     1.6222 5.3110e-02    281.456    100.856     39.956    30.8446    23.4131    1491.61 0.0000e+00
        669 27 May 2025 12:14:51     40.447    11.7331  35.494331     1.6146 5.3098e-02    281.535    100.882     40.075    30.8451    23.4136    1491.60 0.0000e+00
        670 27 May 2025 12:14:51     40.566    11.7324  35.493938     1.6051 5.3238e-02    281.482    100.861     40.193    30.8454    23.4139    1491.60 0.0000e+00
        671 27 May 2025 12:14:51     40.684    11.7315  35.493382     1.5612 5.3087e-02    281.433    100.842     40.310    30.8455    23.4142    1491.60 0.0000e+00
        672 27 May 2025 12:14:51     40.802    11.7304  35.492836     1.5574 5.3098e-02    281.406    100.831     40.427    30.8459    23.4147    1491.60 0.0000e+00
        673 27 May 2025 12:14:53     40.920    11.7291  35.492329     1.6222 5.3110e-02    281.319    100.798     40.543    30.8464    23.4153    1491.60 0.0000e+00
        674 27 May 2025 12:14:53     41.038    11.7279  35.491791     1.6165 5.3110e-02    281.297    100.789     40.660    30.8468    23.4159    1491.60 0.0000e+00
        675 27 May 2025 12:14:53     41.156    11.7268  35.491077     1.5612 5.3075e-02    281.150    100.736     40.778    30.8470    23.4162    1491.60 0.0000e+00
        676 27 May 2025 12:14:53     41.275    11.7258  35.490189     1.5688 5.3098e-02    281.074    100.708     40.895    30.8469    23.4163    1491.59 0.0000e+00
        677 27 May 2025 12:14:53     41.392    11.7248  35.489437     1.6184 5.3098e-02    281.047    100.699     41.011    30.8470    23.4166    1491.59 0.0000e+00
        678 27 May 2025 12:14:54     41.508    11.7237  35.489063     1.6337 5.3087e-02    280.977    100.674     41.126    30.8475    23.4172    1491.59 0.0000e+00
        679 27 May 2025 12:14:54     41.622    11.7226  35.489048     1.6146 5.3017e-02    281.016    100.687     41.239    30.8483    23.4180    1491.59 0.0000e+00
        680 27 May 2025 12:14:54     41.736    11.7217  35.489395     1.7767 5.3087e-02    281.114    100.720     41.352    30.8494    23.4190    1491.59 0.0000e+00
        681 27 May 2025 12:14:54     41.849    11.7210  35.490078     1.7691 5.3191e-02    281.151    100.732     41.464    30.8506    23.4201    1491.59 0.0000e+00
        682 27 May 2025 12:14:54     41.959    11.7204  35.490849     1.5517 5.3110e-02    281.217    100.756     41.573    30.8518    23.4211    1491.59 0.0000e+00
        683 27 May 2025 12:14:54     42.067    11.7200  35.491436     1.5612 5.3098e-02    281.192    100.745     41.680    30.8526    23.4218    1491.59 0.0000e+00
        684 27 May 2025 12:14:55     42.174    11.7196  35.491737     1.6356 5.3156e-02    281.221    100.754     41.786    30.8532    23.4223    1491.60 0.0000e+00
        685 27 May 2025 12:14:55     42.279    11.7192  35.491791     1.6260 5.3156e-02    281.312    100.786     41.890    30.8536    23.4227    1491.60 0.0000e+00
        686 27 May 2025 12:14:55     42.385    11.7186  35.491699     1.6127 5.3040e-02    281.167    100.732     41.995    30.8539    23.4230    1491.60 0.0000e+00
        687 27 May 2025 12:14:55     42.491    11.7180  35.491482     1.6356 5.3098e-02    281.120    100.713     42.100    30.8541    23.4234    1491.60 0.0000e+00
        688 27 May 2025 12:14:55     42.596    11.7173  35.491177     1.6222 5.3098e-02    280.975    100.662     42.204    30.8544    23.4237    1491.60 0.0000e+00
        689 27 May 2025 12:14:56     42.700    11.7166  35.490917     1.6260 5.3017e-02    281.073    100.697     42.307    30.8547    23.4240    1491.60 0.0000e+00
        690 27 May 2025 12:14:56     42.803    11.7159  35.490795     1.6566 5.3087e-02    281.074    100.698     42.409    30.8551    23.4245    1491.60 0.0000e+00
        691 27 May 2025 12:14:56     42.904    11.7152  35.490852     1.6566 5.3098e-02    280.960    100.658     42.509    30.8557    23.4251    1491.60 0.0000e+00
        692 27 May 2025 12:14:56     43.004    11.7144  35.491150     1.5288 5.3098e-02    281.073    100.697     42.608    30.8566    23.4259    1491.60 0.0000e+00
        693 27 May 2025 12:14:56     43.101    11.7137  35.491737     1.5383 5.3064e-02    281.066    100.695     42.705    30.8577    23.4269    1491.60 0.0000e+00
        694 27 May 2025 12:14:58     43.197    11.7130  35.492634     1.5440 5.3098e-02    281.143    100.722     42.800    30.8591    23.4282    1491.60 0.0000e+00
        695 27 May 2025 12:14:58     43.292    11.7122  35.493855     1.5650 5.3087e-02    281.121    100.714     42.893    30.8609    23.4297    1491.60 0.0000e+00
        696 27 May 2025 12:14:58     43.386    11.7113  35.495316     1.6527 5.3168e-02    280.997    100.670     42.986    30.8631    23.4316    1491.60 0.0000e+00
        697 27 May 2025 12:14:58     43.479    11.7102  35.496891     1.6508 5.3087e-02    281.052    100.692     43.079    30.8655    23.4336    1491.60 0.0000e+00
        698 27 May 2025 12:14:58     43.571    11.7090  35.498516     1.5860 5.3261e-02    280.913    100.642     43.170    30.8680    23.4358    1491.60 0.0000e+00
        699 27 May 2025 12:14:59     43.663    11.7077  35.500210     1.5936 5.3029e-02    280.822    100.609     43.261    30.8707    23.4381    1491.60 0.0000e+00
        700 27 May 2025 12:14:59     43.753    11.7064  35.501919     1.5154 5.3156e-02    280.759    100.586     43.350    30.8733    23.4404    1491.60 0.0000e+00
        701 27 May 2025 12:14:59     43.838    11.7052  35.503517     1.5021 5.3133e-02    280.809    100.604     43.435    30.8759    23.4426    1491.60 0.0000e+00
        702 27 May 2025 12:14:59     43.918    11.7040  35.504932     1.5135 5.3075e-02    280.814    100.606     43.514    30.8782    23.4446    1491.60 0.0000e+00
        703 27 May 2025 12:14:59     43.990    11.7029  35.506073     1.5383 5.3075e-02    280.821    100.610     43.586    30.8802    23.4463    1491.60 0.0000e+00
        704 27 May 2025 12:14:59     44.054    11.7020  35.506844     1.5440 5.3214e-02    280.806    100.603     43.648    30.8817    23.4477    1491.60 0.0000e+00
        705 27 May 2025 12:15:00     44.107    11.7013  35.507328     1.6070 5.3098e-02    280.777    100.595     43.701    30.8827    23.4485    1491.60 0.0000e+00
        706 27 May 2025 12:15:00     44.148    11.7009  35.507668     1.6280 5.3110e-02    280.918    100.648     43.742    30.8833    23.4491    1491.60 0.0000e+00
        707 27 May 2025 12:15:00     44.177    11.7007  35.507969     1.5726 5.3017e-02    280.891    100.640     43.771    30.8837    23.4495    1491.60 0.0000e+00
        708 27 May 2025 12:15:00     44.194    11.7006  35.508255     1.5574 5.3098e-02    280.958    100.666     43.787    30.8841    23.4498    1491.60 0.0000e+00
        709 27 May 2025 12:15:00     44.198    11.7005  35.508446     1.6566 5.3087e-02    281.146    100.735     43.791    30.8844    23.4500    1491.60 0.0000e+00
        710 27 May 2025 12:15:02     44.189    11.7005  35.508476     1.6642 5.3145e-02    281.297    100.791     43.782    30.8844    23.4501    1491.60 0.0000e+00
        711 27 May 2025 12:15:02     44.166    11.7005  35.508320     1.5192 5.3133e-02    281.263    100.781     43.760    30.8843    23.4499    1491.60 0.0000e+00
        712 27 May 2025 12:15:02     44.130    11.7007  35.508011     1.5021 5.3064e-02    281.637    100.917     43.724    30.8839    23.4496    1491.60 0.0000e+00
        713 27 May 2025 12:15:02     44.082    11.7009  35.507607     1.5936 5.3052e-02    281.619    100.912     43.676    30.8833    23.4491    1491.60 0.0000e+00
        714 27 May 2025 12:15:02     44.024    11.7013  35.507195     1.5898 5.3075e-02    281.666    100.930     43.618    30.8826    23.4485    1491.60 0.0000e+00
        715 27 May 2025 12:15:03     43.958    11.7017  35.506840     1.7348 5.3156e-02    281.722    100.951     43.553    30.8819    23.4479    1491.60 0.0000e+00
        716 27 May 2025 12:15:03     43.886    11.7021  35.506424     1.7481 5.3064e-02    281.705    100.946     43.482    30.8812    23.4473    1491.60 0.0000e+00
        717 27 May 2025 12:15:03     43.809    11.7024  35.505810     1.9751 5.3064e-02    281.740    100.959     43.405    30.8804    23.4466    1491.60 0.0000e+00
        718 27 May 2025 12:15:03     43.726    11.7028  35.504944     1.9694 5.3156e-02    281.711    100.949     43.324    30.8793    23.4456    1491.59 0.0000e+00
        719 27 May 2025 12:15:03     43.640    11.7034  35.503887     1.6623 5.3006e-02    281.463    100.861     43.238    30.8778    23.4444    1491.59 0.0000e+00
        720 27 May 2025 12:15:04     43.551    11.7041  35.502686     1.6470 5.3098e-02    281.190    100.764     43.150    30.8761    23.4430    1491.59 0.0000e+00
        721 27 May 2025 12:15:04     43.460    11.7049  35.501350     1.6527 5.3110e-02    281.278    100.796     43.060    30.8741    23.4413    1491.59 0.0000e+00
        722 27 May 2025 12:15:04     43.368    11.7060  35.500000     1.6356 5.3052e-02    281.094    100.731     42.969    30.8720    23.4394    1491.59 0.0000e+00
        723 27 May 2025 12:15:04     43.274    11.7072  35.498894     1.8645 5.3098e-02    280.960    100.685     42.876    30.8700    23.4376    1491.59 0.0000e+00
        724 27 May 2025 12:15:04     43.178    11.7085  35.498074     1.8664 5.3064e-02    280.916    100.673     42.781    30.8682    23.4360    1491.59 0.0000e+00
        725 27 May 2025 12:15:04     43.080    11.7098  35.497391     1.6184 5.3110e-02    281.036    100.721     42.684    30.8665    23.4344    1491.59 0.0000e+00
        726 27 May 2025 12:15:06     42.981    11.7110  35.496819     1.6280 5.3133e-02    281.052    100.730     42.586    30.8649    23.4330    1491.59 0.0000e+00
        727 27 May 2025 12:15:06     42.882    11.7123  35.496414     1.6127 5.2982e-02    281.157    100.769     42.487    30.8635    23.4317    1491.59 0.0000e+00
        728 27 May 2025 12:15:06     42.783    11.7135  35.496147     2.2631 5.3098e-02    281.405    100.860     42.389    30.8623    23.4305    1491.60 0.0000e+00
        729 27 May 2025 12:15:06     42.684    11.7146  35.495972     2.2612 5.3145e-02    281.477    100.888     42.291    30.8612    23.4295    1491.60 0.0000e+00
        730 27 May 2025 12:15:06     42.585    11.7156  35.495907     2.1754 5.3029e-02    281.566    100.922     42.193    30.8603    23.4286    1491.60 0.0000e+00
        731 27 May 2025 12:15:07     42.485    11.7166  35.495930     2.1658 5.3075e-02    281.486    100.896     42.094    30.8596    23.4279    1491.60 0.0000e+00
        732 27 May 2025 12:15:07     42.385    11.7173  35.495964     1.6985 5.3203e-02    281.504    100.906     41.995    30.8591    23.4273    1491.60 0.0000e+00
        733 27 May 2025 12:15:07     42.284    11.7180  35.496006     1.7100 5.3098e-02    281.479    100.902     41.895    30.8586    23.4268    1491.60 0.0000e+00
        734 27 May 2025 12:15:07     42.184    11.7186  35.496071     1.7424 5.3133e-02    281.678    100.976     41.796    30.8582    23.4264    1491.60 0.0000e+00
        735 27 May 2025 12:15:07     42.084    11.7191  35.496143     1.7596 5.3110e-02    281.556    100.936     41.697    30.8579    23.4261    1491.60 0.0000e+00
        736 27 May 2025 12:15:08     41.985    11.7196  35.496243     1.6604 5.3098e-02    281.413    100.890     41.599    30.8576    23.4258    1491.60 0.0000e+00
        737 27 May 2025 12:15:08     41.887    11.7201  35.496399     1.6642 5.3098e-02    281.557    100.948     41.501    30.8574    23.4255    1491.60 0.0000e+00
        738 27 May 2025 12:15:08     41.788    11.7207  35.496647     1.6928 5.3087e-02    281.532    100.946     41.403    30.8572    23.4253    1491.60 0.0000e+00
        739 27 May 2025 12:15:08     41.688    11.7213  35.496994     1.6680 5.3110e-02    281.517    100.951     41.305    30.8571    23.4250    1491.60 0.0000e+00
        740 27 May 2025 12:15:08     41.588    11.7221  35.497463     1.6222 5.3075e-02    281.414    100.928     41.206    30.8569    23.4247    1491.60 0.0000e+00
        741 27 May 2025 12:15:08     41.489    11.7232  35.498051     1.6184 5.3168e-02    281.359    100.919     41.107    30.8566    23.4243    1491.60 0.0000e+00
        742 27 May 2025 12:15:10     41.389    11.7246  35.498627     1.6890 5.3029e-02    281.384    100.936     41.008    30.8560    23.4236    1491.60 0.0000e+00
        743 27 May 2025 12:15:10     41.288    11.7262  35.499142     1.6775 5.3110e-02    281.222    100.884     40.909    30.8552    23.4227    1491.61 0.0000e+00
        744 27 May 2025 12:15:10     41.188    11.7278  35.499630     1.8053 5.3064e-02    281.191    100.881     40.809    30.8544    23.4218    1491.61 0.0000e+00
        745 27 May 2025 12:15:10     41.089    11.7291  35.500160     1.8053 5.3052e-02    280.916    100.796     40.711    30.8538    23.4211    1491.61 0.0000e+00
        746 27 May 2025 12:15:10     40.990    11.7305  35.500771     1.5822 5.3110e-02    280.959    100.826     40.613    30.8534    23.4205    1491.61 0.0000e+00
        747 27 May 2025 12:15:11     40.892    11.7318  35.501461     1.5879 5.3110e-02    281.085    100.888     40.516    30.8529    23.4199    1491.62 0.0000e+00
        748 27 May 2025 12:15:11     40.795    11.7332  35.502296     1.8587 5.3168e-02    281.162    100.931     40.420    30.8526    23.4194    1491.62 0.0000e+00
        749 27 May 2025 12:15:11     40.699    11.7348  35.503349     1.8626 5.3156e-02    281.251    100.971     40.325    30.8524    23.4189    1491.62 0.0000e+00
        750 27 May 2025 12:15:11     40.602    11.7366  35.504620     1.7405 5.3075e-02    281.145    100.939     40.229    30.8522    23.4185    1491.63 0.0000e+00
        751 27 May 2025 12:15:11     40.504    11.7384  35.506107     1.7519 5.3064e-02    281.312    101.005     40.131    30.8521    23.4181    1491.63 0.0000e+00
