       Scan DD MMM YYYY HH:MM:SS       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-é00       SvCM       Flag
       2535 27 May 2025 08:47:00     38.464    11.7166  32.310917     1.1969 5.3040e-02    257.806     90.574     38.110    27.8076    21.0607    1487.88 0.0000e+00
       2536 27 May 2025 08:47:00     38.368    11.7160  32.309937     1.1091 5.3098e-02    257.739     90.548     38.016    27.8071    21.0604    1487.88 0.0000e+00
       2537 27 May 2025 08:47:00     38.272    11.7155  32.308926     1.1168 5.3064e-02    257.663     90.519     37.920    27.8066    21.0601    1487.88 0.0000e+00
       2538 27 May 2025 08:47:01     38.176    11.7149  32.307884     1.1568 5.3249e-02    257.560     90.481     37.825    27.8061    21.0598    1487.87 0.0000e+00
       2539 27 May 2025 08:47:01     38.080    11.7143  32.306755     1.1626 5.3098e-02    257.485     90.453     37.730    27.8055    21.0595    1487.87 0.0000e+00
       2540 27 May 2025 08:47:01     37.985    11.7136  32.305546     1.1339 5.3075e-02    257.358     90.406     37.636    27.8049    21.0591    1487.86 0.0000e+00
       2541 27 May 2025 08:47:01     37.890    11.7130  32.304268     1.1492 5.3098e-02    257.312     90.388     37.542    27.8042    21.0587    1487.86 0.0000e+00
       2542 27 May 2025 08:47:01     37.796    11.7123  32.302887     1.1320 5.3064e-02    257.187     90.342     37.449    27.8034    21.0582    1487.85 0.0000e+00
       2543 27 May 2025 08:47:01     37.703    11.7116  32.301319     1.1263 5.3064e-02    257.160     90.332     37.357    27.8025    21.0575    1487.85 0.0000e+00
       2544 27 May 2025 08:47:02     37.610    11.7109  32.299511     1.1263 5.3017e-02    257.239     90.360     37.264    27.8013    21.0568    1487.84 0.0000e+00
       2545 27 May 2025 08:47:02     37.517    11.7101  32.297523     1.1378 5.3075e-02    257.340     90.395     37.172    27.8001    21.0560    1487.84 0.0000e+00
       2546 27 May 2025 08:47:02     37.423    11.7092  32.295357     1.2503 5.3133e-02    257.323     90.388     37.079    27.7987    21.0551    1487.83 0.0000e+00
       2547 27 May 2025 08:47:02     37.329    11.7082  32.293060     1.2522 5.3087e-02    257.297     90.379     36.986    27.7973    21.0541    1487.82 0.0000e+00
       2548 27 May 2025 08:47:02     37.234    11.7071  32.290710     1.2522 5.3064e-02    257.393     90.410     36.892    27.7959    21.0532    1487.82 0.0000e+00
       2549 27 May 2025 08:47:04     37.140    11.7059  32.288349     1.2694 5.3133e-02    257.470     90.436     36.799    27.7945    21.0524    1487.81 0.0000e+00
       2550 27 May 2025 08:47:04     37.047    11.7047  32.286049     1.2274 5.3191e-02    257.334     90.387     36.707    27.7933    21.0516    1487.80 0.0000e+00
       2551 27 May 2025 08:47:04     36.956    11.7035  32.283840     1.2388 5.3098e-02    257.295     90.371     36.616    27.7921    21.0509    1487.80 0.0000e+00
       2552 27 May 2025 08:47:04     36.866    11.7023  32.281685     1.1492 5.3040e-02    257.281     90.365     36.527    27.7910    21.0503    1487.79 0.0000e+00
       2553 27 May 2025 08:47:04     36.778    11.7011  32.279682     1.1702 5.3133e-02    257.131     90.310     36.440    27.7901    21.0497    1487.78 0.0000e+00
       2554 27 May 2025 08:47:05     36.689    11.6999  32.277977     1.1511 5.3040e-02    257.262     90.354     36.352    27.7893    21.0494    1487.78 0.0000e+00
       2555 27 May 2025 08:47:05     36.599    11.6989  32.276474     1.1244 5.3075e-02    257.231     90.341     36.263    27.7887    21.0491    1487.77 0.0000e+00
       2556 27 May 2025 08:47:05     36.508    11.6979  32.275005     1.1225 5.3203e-02    257.198     90.328     36.173    27.7881    21.0487    1487.76 0.0000e+00
       2557 27 May 2025 08:47:05     36.416    11.6971  32.273617     1.1606 5.3098e-02    257.045     90.274     36.082    27.7874    21.0484    1487.76 0.0000e+00
       2558 27 May 2025 08:47:05     36.325    11.6962  32.272388     1.1645 5.3075e-02    257.132     90.304     35.991    27.7869    21.0481    1487.75 0.0000e+00
       2559 27 May 2025 08:47:06     36.234    11.6955  32.271358     1.1378 5.3156e-02    257.185     90.322     35.901    27.7865    21.0479    1487.75 0.0000e+00
       2560 27 May 2025 08:47:06     36.143    11.6948  32.270496     1.1358 5.3087e-02    257.076     90.281     35.811    27.7862    21.0478    1487.74 0.0000e+00
       2561 27 May 2025 08:47:06     36.053    11.6944  32.269760     1.1759 5.3133e-02    257.056     90.273     35.722    27.7859    21.0477    1487.74 0.0000e+00
       2562 27 May 2025 08:47:06     35.964    11.6940  32.269066     1.1778 5.3064e-02    256.962     90.237     35.633    27.7855    21.0474    1487.74 0.0000e+00
       2563 27 May 2025 08:47:06     35.874    11.6937  32.268295     1.1950 5.3110e-02    256.868     90.199     35.544    27.7850    21.0471    1487.73 0.0000e+00
       2564 27 May 2025 08:47:06     35.784    11.6934  32.267368     1.2083 5.3098e-02    256.795     90.168     35.455    27.7844    21.0467    1487.73 0.0000e+00
       2565 27 May 2025 08:47:07     35.694    11.6931  32.266262     1.1397 5.3087e-02    256.883     90.190     35.366    27.7836    21.0461    1487.73 0.0000e+00
       2566 27 May 2025 08:47:07     35.603    11.6927  32.265060     1.1320 5.3040e-02    256.814     90.160     35.276    27.7828    21.0456    1487.72 0.0000e+00
       2567 27 May 2025 08:47:07     35.512    11.6922  32.263908     1.1645 5.3133e-02    256.626     90.087     35.185    27.7821    21.0451    1487.72 0.0000e+00
       2568 27 May 2025 08:47:07     35.420    11.6916  32.262714     1.1664 5.3133e-02    256.551     90.053     35.095    27.7815    21.0447    1487.72 0.0000e+00
       2569 27 May 2025 08:47:07     35.328    11.6909  32.261398     1.2160 5.3110e-02    256.346     89.972     35.004    27.7807    21.0442    1487.71 0.0000e+00
       2570 27 May 2025 08:47:09     35.238    11.6903  32.260136     1.2274 5.3133e-02    256.359     89.967     34.914    27.7801    21.0439    1487.71 0.0000e+00
       2571 27 May 2025 08:47:09     35.148    11.6895  32.259010     1.1378 5.3214e-02    256.073     89.857     34.825    27.7796    21.0436    1487.70 0.0000e+00
       2572 27 May 2025 08:47:09     35.060    11.6887  32.257992     1.1511 5.3110e-02    255.827     89.763     34.738    27.7792    21.0435    1487.70 0.0000e+00
       2573 27 May 2025 08:47:09     34.973    11.6880  32.257088     1.1244 5.3110e-02    255.651     89.693     34.651    27.7790    21.0434    1487.69 0.0000e+00
       2574 27 May 2025 08:47:09     34.885    11.6873  32.256260     1.1282 5.3064e-02    255.380     89.594     34.565    27.7787    21.0433    1487.69 0.0000e+00
       2575 27 May 2025 08:47:10     34.796    11.6867  32.255375     1.1797 5.3052e-02    255.222     89.533     34.477    27.7783    21.0431    1487.68 0.0000e+00
       2576 27 May 2025 08:47:10     34.706    11.6861  32.254288     1.1549 5.3156e-02    255.082     89.477     34.387    27.7778    21.0428    1487.68 0.0000e+00
       2577 27 May 2025 08:47:10     34.615    11.6855  32.252914     1.2331 5.3145e-02    254.767     89.363     34.297    27.7770    21.0423    1487.68 0.0000e+00
       2578 27 May 2025 08:47:10     34.523    11.6846  32.251232     1.2274 5.3145e-02    254.606     89.302     34.206    27.7760    21.0417    1487.67 0.0000e+00
       2579 27 May 2025 08:47:10     34.432    11.6836  32.249111     1.2503 5.3098e-02    254.430     89.236     34.116    27.7749    21.0410    1487.66 0.0000e+00
       2580 27 May 2025 08:47:11     34.342    11.6822  32.246258     1.2636 5.3075e-02    254.334     89.198     34.026    27.7732    21.0399    1487.66 0.0000e+00
       2581 27 May 2025 08:47:11     34.252    11.6804  32.242771     1.2770 5.3238e-02    254.280     89.176     33.937    27.7713    21.0387    1487.64 0.0000e+00
       2582 27 May 2025 08:47:11     34.162    11.6780  32.239006     1.0672 5.3087e-02    254.005     89.077     33.849    27.7695    21.0377    1487.63 0.0000e+00
       2583 27 May 2025 08:47:11     34.073    11.6752  32.235180     1.0805 5.3087e-02    253.998     89.072     33.760    27.7680    21.0370    1487.62 0.0000e+00
       2584 27 May 2025 08:47:11     33.982    11.6722  32.231201     1.0691 5.3145e-02    253.583     88.925     33.670    27.7665    21.0364    1487.61 0.0000e+00
       2585 27 May 2025 08:47:11     33.891    11.6690  32.226856     1.0786 5.3156e-02    253.607     88.930     33.580    27.7647    21.0356    1487.59 0.0000e+00
       2586 27 May 2025 08:47:13     33.799    11.6656  32.222313     1.0424 5.3040e-02    253.656     88.943     33.488    27.7630    21.0349    1487.58 0.0000e+00
       2587 27 May 2025 08:47:13     33.706    11.6618  32.217800     1.0424 5.3168e-02    253.738     88.964     33.397    27.7615    21.0344    1487.56 0.0000e+00
       2588 27 May 2025 08:47:13     33.615    11.6580  32.213326     0.9833 5.3133e-02    253.845     88.995     33.306    27.7602    21.0340    1487.54 0.0000e+00
       2589 27 May 2025 08:47:13     33.524    11.6541  32.209030     0.9756 5.3180e-02    253.900     89.010     33.216    27.7590    21.0337    1487.53 0.0000e+00
       2590 27 May 2025 08:47:13     33.434    11.6505  32.205124     1.0119 5.3052e-02    254.017     89.046     33.127    27.7580    21.0336    1487.51 0.0000e+00
       2591 27 May 2025 08:47:14     33.344    11.6471  32.201645     1.0023 5.3098e-02    254.165     89.095     33.038    27.7572    21.0336    1487.50 0.0000e+00
       2592 27 May 2025 08:47:14     33.254    11.6441  32.198418     1.1072 5.3156e-02    254.240     89.116     32.949    27.7565    21.0335    1487.48 0.0000e+00
       2593 27 May 2025 08:47:14     33.164    11.6413  32.195175     1.1091 5.3098e-02    254.414     89.172     32.859    27.7555    21.0332    1487.47 0.0000e+00
       2594 27 May 2025 08:47:14     33.073    11.6388  32.192112     0.9985 5.3029e-02    254.248     89.110     32.769    27.7545    21.0328    1487.46 0.0000e+00
       2595 27 May 2025 08:47:14     32.983    11.6365  32.189426     1.0233 5.3087e-02    254.485     89.188     32.680    27.7537    21.0326    1487.45 0.0000e+00
       2596 27 May 2025 08:47:15     32.893    11.6344  32.186859     0.9985 5.3145e-02    254.502     89.186     32.592    27.7528    21.0324    1487.44 0.0000e+00
       2597 27 May 2025 08:47:15     32.805    11.6324  32.184261     1.0138 5.3075e-02    254.518     89.188     32.503    27.7518    21.0319    1487.43 0.0000e+00
       2598 27 May 2025 08:47:15     32.716    11.6307  32.181839     0.9527 5.3087e-02    254.457     89.162     32.415    27.7509    21.0315    1487.42 0.0000e+00
       2599 27 May 2025 08:47:15     32.627    11.6290  32.179752     0.9489 5.3098e-02    254.574     89.199     32.327    27.7502    21.0312    1487.41 0.0000e+00
       2600 27 May 2025 08:47:15     32.537    11.6275  32.177750     1.0023 5.3133e-02    254.624     89.211     32.239    27.7494    21.0309    1487.40 0.0000e+00
       2601 27 May 2025 08:47:15     32.448    11.6262  32.175529     1.0233 5.3156e-02    254.790     89.265     32.150    27.7483    21.0302    1487.40 0.0000e+00
       2602 27 May 2025 08:47:17     32.360    11.6249  32.172947     0.9985 5.3098e-02    254.723     89.236     32.063    27.7469    21.0294    1487.39 0.0000e+00
       2603 27 May 2025 08:47:17     32.272    11.6234  32.169830     1.0004 5.3064e-02    254.945     89.308     31.976    27.7450    21.0281    1487.38 0.0000e+00
       2604 27 May 2025 08:47:17     32.186    11.6217  32.166149     0.9909 5.3087e-02    254.990     89.315     31.891    27.7428    21.0267    1487.37 0.0000e+00
       2605 27 May 2025 08:47:17     32.100    11.6197  32.162300     0.9947 5.3064e-02    255.129     89.356     31.805    27.7406    21.0254    1487.36 0.0000e+00
       2606 27 May 2025 08:47:17     32.013    11.6174  32.158966     0.9775 5.3075e-02    255.437     89.458     31.720    27.7392    21.0247    1487.35 0.0000e+00
       2607 27 May 2025 08:47:18     31.925    11.6152  32.156132     1.0271 5.3203e-02    255.131     89.345     31.632    27.7382    21.0243    1487.34 0.0000e+00
       2608 27 May 2025 08:47:18     31.835    11.6131  32.153309     1.0176 5.3040e-02    255.234     89.375     31.543    27.7371    21.0238    1487.33 0.0000e+00
       2609 27 May 2025 08:47:18     31.744    11.6110  32.150398     0.9813 5.3133e-02    255.142     89.336     31.453    27.7359    21.0232    1487.32 0.0000e+00
       2610 27 May 2025 08:47:18     31.653    11.6090  32.147373     0.9852 5.3156e-02    255.034     89.288     31.363    27.7346    21.0225    1487.31 0.0000e+00
       2611 27 May 2025 08:47:18     31.564    11.6069  32.144314     0.9833 5.3075e-02    254.935     89.240     31.274    27.7333    21.0219    1487.30 0.0000e+00
       2612 27 May 2025 08:47:19     31.476    11.6047  32.141209     0.9852 5.3110e-02    254.818     89.185     31.187    27.7319    21.0213    1487.29 0.0000e+00
       2613 27 May 2025 08:47:19     31.389    11.6025  32.137871     0.9737 5.3040e-02    254.706     89.136     31.101    27.7305    21.0205    1487.27 0.0000e+00
       2614 27 May 2025 08:47:19     31.302    11.6002  32.134613     0.9756 5.3145e-02    254.520     89.059     31.015    27.7291    21.0198    1487.26 0.0000e+00
       2615 27 May 2025 08:47:19     31.214    11.5978  32.131721     0.9527 5.3075e-02    254.459     89.032     30.928    27.7281    21.0195    1487.25 0.0000e+00
       2616 27 May 2025 08:47:19     31.124    11.5955  32.128773     0.9508 5.3191e-02    254.363     88.994     30.839    27.7270    21.0190    1487.24 0.0000e+00
       2617 27 May 2025 08:47:21     31.032    11.5934  32.125538     0.9833 5.3098e-02    254.229     88.942     30.748    27.7256    21.0183    1487.23 0.0000e+00
       2618 27 May 2025 08:47:21     30.939    11.5911  32.122192     0.9737 5.3029e-02    254.232     88.939     30.656    27.7241    21.0175    1487.22 0.0000e+00
       2619 27 May 2025 08:47:21     30.847    11.5888  32.118679     0.9566 5.3075e-02    254.379     88.987     30.564    27.7226    21.0167    1487.21 0.0000e+00
       2620 27 May 2025 08:47:21     30.756    11.5863  32.114788     0.9508 5.3110e-02    254.286     88.951     30.474    27.7207    21.0157    1487.20 0.0000e+00
       2621 27 May 2025 08:47:21     30.667    11.5837  32.110432     0.9794 5.3017e-02    254.352     88.971     30.385    27.7185    21.0145    1487.18 0.0000e+00
       2622 27 May 2025 08:47:21     30.578    11.5808  32.105831     0.9775 5.3098e-02    254.580     89.048     30.298    27.7163    21.0132    1487.17 0.0000e+00
       2623 27 May 2025 08:47:22     30.489    11.5777  32.101524     0.9852 5.3156e-02    254.478     89.012     30.210    27.7146    21.0124    1487.15 0.0000e+00
       2624 27 May 2025 08:47:22     30.400    11.5746  32.097420     0.9813 5.3110e-02    254.447     88.999     30.121    27.7130    21.0117    1487.14 0.0000e+00
       2625 27 May 2025 08:47:22     30.309    11.5715  32.092831     0.9394 5.3133e-02    254.470     89.005     30.031    27.7110    21.0107    1487.12 0.0000e+00
       2626 27 May 2025 08:47:22     30.218    11.5683  32.087559     0.9470 5.3098e-02    254.241     88.922     29.941    27.7083    21.0092    1487.11 0.0000e+00
       2627 27 May 2025 08:47:22     30.126    11.5648  32.081635     0.9527 5.3064e-02    254.118     88.877     29.849    27.7053    21.0074    1487.09 0.0000e+00
       2628 27 May 2025 08:47:23     30.034    11.5609  32.075035     0.9413 5.3075e-02    253.984     88.828     29.758    27.7020    21.0055    1487.07 0.0000e+00
       2629 27 May 2025 08:47:23     29.942    11.5566  32.068306     0.9718 5.3075e-02    254.041     88.848     29.667    27.6988    21.0038    1487.05 0.0000e+00
       2630 27 May 2025 08:47:23     29.852    11.5518  32.062225     0.9833 5.3180e-02    254.193     88.901     29.578    27.6966    21.0029    1487.03 0.0000e+00
       2631 27 May 2025 08:47:23     29.763    11.5472  32.056919     0.9985 5.3156e-02    254.395     88.973     29.490    27.6950    21.0024    1487.01 0.0000e+00
       2632 27 May 2025 08:47:23     29.674    11.5430  32.052376     1.0176 5.3145e-02    254.399     88.974     29.402    27.6938    21.0022    1486.99 0.0000e+00
       2633 27 May 2025 08:47:25     29.586    11.5394  32.048817     1.0138 5.3110e-02    254.491     89.008     29.314    27.6931    21.0023    1486.98 0.0000e+00
       2634 27 May 2025 08:47:25     29.496    11.5364  32.045837     1.0424 5.2948e-02    254.574     89.038     29.226    27.6926    21.0024    1486.97 0.0000e+00
       2635 27 May 2025 08:47:25     29.407    11.5339  32.042961     1.0443 5.3064e-02    254.470     89.001     29.137    27.6917    21.0022    1486.95 0.0000e+00
       2636 27 May 2025 08:47:25     29.317    11.5317  32.040363     1.0481 5.3064e-02    254.513     89.014     29.048    27.6909    21.0019    1486.94 0.0000e+00
       2637 27 May 2025 08:47:25     29.228    11.5298  32.038204     1.0367 5.3110e-02    254.246     88.921     28.960    27.6903    21.0018    1486.94 0.0000e+00
       2638 27 May 2025 08:47:26     29.139    11.5282  32.036266     1.0176 5.3156e-02    254.167     88.893     28.872    27.6897    21.0016    1486.93 0.0000e+00
       2639 27 May 2025 08:47:26     29.051    11.5268  32.034485     1.0081 5.3168e-02    254.125     88.878     28.785    27.6890    21.0013    1486.92 0.0000e+00
       2640 27 May 2025 08:47:26     28.962    11.5256  32.032993     1.0328 5.3110e-02    254.194     88.901     28.696    27.6885    21.0011    1486.91 0.0000e+00
       2641 27 May 2025 08:47:26     28.872    11.5246  32.031712     1.0252 5.3214e-02    254.134     88.877     28.607    27.6881    21.0010    1486.91 0.0000e+00
       2642 27 May 2025 08:47:26     28.781    11.5237  32.030399     0.9890 5.3075e-02    254.102     88.864     28.517    27.6876    21.0007    1486.90 0.0000e+00
       2643 27 May 2025 08:47:26     28.689    11.5228  32.029060     0.9871 5.3098e-02    254.267     88.919     28.426    27.6870    21.0004    1486.90 0.0000e+00
       2644 27 May 2025 08:47:27     28.599    11.5220  32.027893     1.0214 5.3098e-02    254.419     88.967     28.336    27.6865    21.0002    1486.89 0.0000e+00
       2645 27 May 2025 08:47:27     28.509    11.5212  32.026958     1.0271 5.3110e-02    254.709     89.065     28.248    27.6862    21.0001    1486.89 0.0000e+00
       2646 27 May 2025 08:47:27     28.420    11.5207  32.026268     1.2827 5.3110e-02    254.592     89.020     28.159    27.6860    21.0000    1486.88 0.0000e+00
       2647 27 May 2025 08:47:27     28.329    11.5204  32.025803     1.2884 5.5602e-02    254.860     89.110     28.070    27.6858    20.9999    1486.88 0.0000e+00
       2648 27 May 2025 08:47:27     28.237    11.5203  32.025455     1.0195 5.3098e-02    254.798     89.081     27.978    27.6856    20.9997    1486.88 0.0000e+00
       2649 27 May 2025 08:47:28     28.143    11.5204  32.025143     1.0138 5.3064e-02    254.667     89.025     27.885    27.6852    20.9994    1486.88 0.0000e+00
       2650 27 May 2025 08:47:28     28.049    11.5206  32.024822     0.9852 5.3145e-02    254.647     89.006     27.792    27.6848    20.9991    1486.88 0.0000e+00
       2651 27 May 2025 08:47:28     27.955    11.5209  32.024368     0.9833 5.3191e-02    254.530     88.955     27.699    27.6842    20.9985    1486.88 0.0000e+00
       2652 27 May 2025 08:47:28     27.863    11.5213  32.023590     1.0023 5.5907e-02    254.440     88.916     27.607    27.6832    20.9977    1486.87 0.0000e+00
       2653 27 May 2025 08:47:28     27.771    11.5215  32.022438     1.0195 5.3006e-02    254.341     88.872     27.517    27.6820    20.9967    1486.87 0.0000e+00
       2654 27 May 2025 08:47:30     27.681    11.5215  32.021294     1.0462 5.3098e-02    254.354     88.874     27.427    27.6809    20.9959    1486.87 0.0000e+00
       2655 27 May 2025 08:47:30     27.589    11.5214  32.020451     1.0557 5.3098e-02    254.229     88.826     27.336    27.6802    20.9954    1486.87 0.0000e+00
       2656 27 May 2025 08:47:30     27.496    11.5212  32.019569     1.0462 5.4437e-02    254.182     88.803     27.244    27.6795    20.9949    1486.86 0.0000e+00
       2657 27 May 2025 08:47:30     27.402    11.5210  32.018330     1.0233 5.3238e-02    254.010     88.735     27.150    27.6786    20.9942    1486.86 0.0000e+00
       2658 27 May 2025 08:47:30     27.307    11.5206  32.016674     1.0233 6.6958e-02    254.017     88.728     27.056    27.6773    20.9933    1486.86 0.0000e+00
       2659 27 May 2025 08:47:30     27.212    11.5199  32.014633     0.9451 5.3110e-02    253.812     88.647     26.962    27.6759    20.9923    1486.85 0.0000e+00
       2660 27 May 2025 08:47:31     27.118    11.5190  32.012291     0.9527 5.4046e-02    253.739     88.612     26.869    27.6744    20.9913    1486.84 0.0000e+00
       2661 27 May 2025 08:47:31     27.024    11.5178  32.009579     1.0405 5.3775e-02    253.750     88.610     26.776    27.6727    20.9901    1486.84 0.0000e+00
       2662 27 May 2025 08:47:31     26.930    11.5164  32.006470     1.0481 5.4974e-02    253.541     88.532     26.683    27.6708    20.9889    1486.83 0.0000e+00
       2663 27 May 2025 08:47:31     26.835    11.5147  32.003151     1.0309 5.3331e-02    253.459     88.496     26.589    27.6689    20.9878    1486.82 0.0000e+00
       2664 27 May 2025 08:47:31     26.740    11.5127  31.999487     1.0519 5.4580e-02    253.350     88.452     26.495    27.6669    20.9865    1486.81 0.0000e+00
       2665 27 May 2025 08:47:32     26.643    11.5105  31.995010     1.2636 5.9692e-02    253.192     88.387     26.399    27.6644    20.9849    1486.79 0.0000e+00
       2666 27 May 2025 08:47:32     26.546    11.5078  31.989624     1.2617 6.1250e-02    253.043     88.325     26.302    27.6613    20.9830    1486.78 0.0000e+00
       2667 27 May 2025 08:47:32     26.448    11.5045  31.983828     1.3132 6.4800e-02    253.137     88.339     26.205    27.6582    20.9812    1486.76 0.0000e+00
       2668 27 May 2025 08:47:32     26.350    11.5007  31.978380     1.3247 6.3929e-02    253.062     88.293     26.108    27.6559    20.9800    1486.74 0.0000e+00
       2669 27 May 2025 08:47:32     26.252    11.4966  31.973700     1.0576 6.3609e-02    253.199     88.320     26.012    27.6545    20.9797    1486.73 0.0000e+00
       2670 27 May 2025 08:47:34     26.155    11.4926  31.969578     1.0557 5.7945e-02    253.224     88.315     25.915    27.6535    20.9796    1486.71 0.0000e+00
       2671 27 May 2025 08:47:34     26.058    11.4890  31.965912     1.0767 6.6144e-02    253.212     88.302     25.819    27.6528    20.9796    1486.69 0.0000e+00
       2672 27 May 2025 08:47:34     25.960    11.4857  31.962566     1.0672 7.5421e-02    253.240     88.307     25.722    27.6520    20.9796    1486.68 0.0000e+00
       2673 27 May 2025 08:47:34     25.862    11.4827  31.958796     1.0538 6.8586e-02    253.259     88.305     25.625    27.6507    20.9791    1486.67 0.0000e+00
       2674 27 May 2025 08:47:34     25.763    11.4796  31.954433     1.0271 7.2720e-02    253.164     88.263     25.527    27.6489    20.9782    1486.65 0.0000e+00
       2675 27 May 2025 08:47:35     25.664    11.4762  31.949903     1.0653 7.2562e-02    253.010     88.202     25.429    27.6471    20.9774    1486.64 0.0000e+00
       2676 27 May 2025 08:47:35     25.565    11.4725  31.945297     1.0424 7.2673e-02    252.866     88.141     25.331    27.6455    20.9768    1486.62 0.0000e+00
       2677 27 May 2025 08:47:35     25.467    11.4686  31.940802     1.0042 8.4639e-02    252.778     88.090     25.234    27.6442    20.9764    1486.60 0.0000e+00
       2678 27 May 2025 08:47:35     25.369    11.4646  31.936747     1.0233 6.9582e-02    252.759     88.071     25.137    27.6433    20.9764    1486.59 0.0000e+00
       2679 27 May 2025 08:47:35     25.270    11.4608  31.932848     1.1091 7.2025e-02    252.585     87.992     25.039    27.6425    20.9764    1486.57 0.0000e+00
       2680 27 May 2025 08:47:35     25.171    11.4572  31.928316     1.0958 8.7153e-02    252.543     87.965     24.940    27.6408    20.9758    1486.55 0.0000e+00
       2681 27 May 2025 08:47:36     25.071    11.4536  31.923010     1.1072 7.5983e-02    252.433     87.910     24.841    27.6385    20.9745    1486.54 0.0000e+00
       2682 27 May 2025 08:47:36     24.970    11.4496  31.917076     1.1091 9.8340e-02    252.462     87.902     24.742    27.6358    20.9731    1486.52 0.0000e+00
       2683 27 May 2025 08:47:36     24.870    11.4452  31.910055     1.1225 9.4570e-02    252.602     87.927     24.642    27.6325    20.9713    1486.50 0.0000e+00
       2684 27 May 2025 08:47:36     24.771    11.4400  31.901598     1.0519 9.9420e-02    252.505     87.866     24.544    27.6283    20.9689    1486.47 0.0000e+00
       2685 27 May 2025 08:47:36     24.673    11.4339  31.892345     1.0519 1.0197e-01    252.449     87.828     24.447    27.6240    20.9667    1486.44 0.0000e+00
       2686 27 May 2025 08:47:38     24.575    11.4269  31.883654     1.0672 9.9724e-02    252.387     87.786     24.350    27.6209    20.9654    1486.41 0.0000e+00
       2687 27 May 2025 08:47:38     24.478    11.4196  31.876425     1.0767 9.4034e-02    252.342     87.755     24.254    27.6194    20.9655    1486.38 0.0000e+00
       2688 27 May 2025 08:47:38     24.379    11.4128  31.870644     1.0653 9.8490e-02    252.382     87.748     24.156    27.6190    20.9663    1486.36 0.0000e+00
       2689 27 May 2025 08:47:38     24.279    11.4070  31.865524     1.0653 1.0295e-01    252.187     87.662     24.057    27.6185    20.9669    1486.33 0.0000e+00
       2690 27 May 2025 08:47:38     24.178    11.4021  31.860197     1.0939 1.1336e-01    252.142     87.628     23.956    27.6171    20.9667    1486.31 0.0000e+00
       2691 27 May 2025 08:47:39     24.075    11.3975  31.854458     1.1053 9.7187e-02    252.023     87.563     23.855    27.6150    20.9659    1486.29 0.0000e+00
       2692 27 May 2025 08:47:39     23.973    11.3928  31.848312     1.0443 1.3020e-01    251.937     87.517     23.754    27.6127    20.9648    1486.27 0.0000e+00
       2693 27 May 2025 08:47:39     23.873    11.3879  31.841288     1.0405 1.3720e-01    251.814     87.461     23.654    27.6096    20.9633    1486.25 0.0000e+00
       2694 27 May 2025 08:47:39     23.773    11.3825  31.832811     1.0519 1.2017e-01    251.746     87.423     23.555    27.6056    20.9611    1486.22 0.0000e+00
       2695 27 May 2025 08:47:39     23.673    11.3763  31.823669     1.0424 1.1498e-01    251.658     87.381     23.456    27.6015    20.9590    1486.19 0.0000e+00
       2696 27 May 2025 08:47:40     23.571    11.3694  31.814768     1.1435 1.1781e-01    251.691     87.379     23.355    27.5981    20.9575    1486.16 0.0000e+00
       2697 27 May 2025 08:47:40     23.467    11.3622  31.805485     1.1435 1.3293e-01    251.555     87.318     23.252    27.5946    20.9560    1486.13 0.0000e+00
       2698 27 May 2025 08:47:40     23.362    11.3549  31.795311     1.1549 1.3853e-01    251.646     87.333     23.149    27.5904    20.9540    1486.10 0.0000e+00
       2699 27 May 2025 08:47:40     23.258    11.3472  31.784071     1.1740 1.4720e-01    251.587     87.291     23.045    27.5854    20.9514    1486.07 0.0000e+00
       2700 27 May 2025 08:47:40     23.154    11.3389  31.771717     1.1168 1.3859e-01    251.655     87.301     22.942    27.5797    20.9484    1486.03 0.0000e+00
       2701 27 May 2025 08:47:40     23.051    11.3299  31.758707     1.1053 1.4299e-01    251.657     87.291     22.840    27.5739    20.9454    1485.99 0.0000e+00
       2702 27 May 2025 08:47:42     22.948    11.3205  31.746109     1.1111 1.5758e-01    251.682     87.290     22.738    27.5689    20.9431    1485.95 0.0000e+00
       2703 27 May 2025 08:47:42     22.845    11.3109  31.734613     1.1034 1.4846e-01    251.797     87.318     22.636    27.5651    20.9418    1485.91 0.0000e+00
       2704 27 May 2025 08:47:42     22.741    11.3017  31.723480     1.1950 1.5297e-01    251.758     87.288     22.532    27.5613    20.9404    1485.87 0.0000e+00
       2705 27 May 2025 08:47:42     22.635    11.2928  31.712061     1.1988 1.5549e-01    251.857     87.306     22.428    27.5570    20.9385    1485.83 0.0000e+00
       2706 27 May 2025 08:47:42     22.529    11.2841  31.700609     1.1950 1.6917e-01    251.824     87.272     22.323    27.5525    20.9365    1485.79 0.0000e+00
       2707 27 May 2025 08:47:43     22.425    11.2753  31.689543     1.2350 1.6515e-01    251.684     87.188     22.219    27.5485    20.9349    1485.75 0.0000e+00
       2708 27 May 2025 08:47:43     22.321    11.2666  31.678654     1.2369 1.6113e-01    251.784     87.204     22.117    27.5445    20.9333    1485.71 0.0000e+00
       2709 27 May 2025 08:47:43     22.219    11.2581  31.668230     1.1358 1.6458e-01    251.638     87.130     22.015    27.5409    20.9319    1485.68 0.0000e+00
